total_words;total_sentences;total_syllables;complex_words;letter_count;common_words;total_different_words;different_advanced_words;flesch_reading_ease;flesch_kinkaid;gunning_fog;coleman_liau;smog_grade;automated_readibility_index;lexical_density;beyond_2000;advanced_ttr;advanced_guiraud;ttr;rttr;cttr;m;h;s;u;mwf;r;bigram_model;bigram_perplexety;a1_words;a2_words;b1_words;b2_words;c1_words;c2_words;bigram_model_reverse;bigram_perplexety_reverse;words_per_sentence;sentences_per_paragraph;simple_errors_per_word;complex_errors_per_word;level
34;1;53;5;154;27;28;17;40.448529411764724;9.470000000000002;13.600000000000001;9.96235294117647;15.903189008614273;14.410000000000004;58.82352941176471;0.7941176470588235;0.5;2.91547594742265;0.8235294117647058;4.801960383990247;3.395498750508662;0.015613397839932075;0.9449415302021363;0.9550632870006035;64.04755776109465;1.2142857142857142;4.801960383990247;2.9497993349778087;2.9497993349778087;20.0;20.0;16.0;14.0;8.0;4.0;2.2881853981641203;2.2881853981641203;34.0;1.0;0.0;0.0;1
33;1;51;3;155;26;28;17;42.59454545454548;9.080000000000002;13.200000000000001;10.921212121212122;13.023866798666859;13.910000000000004;72.72727272727273;0.7878787878787878;0.5151515151515151;2.9593201512468634;0.8484848484848485;4.874174366759539;3.4465617474213164;0.013439301134893424;0.9530093819610201;0.9615498556722611;74.4086310711223;1.1785714285714286;4.874174366759539;0.7756864335346678;0.7756864335346678;19.0;19.0;9.0;5.0;5.0;3.0;1.1187941728382282;1.1187941728382282;33.0;1.0;6.0;1.0;1
34;6;41;2;132;30;32;16;99.06568627450983;-1.8399999999999999;2.0;1.8047058823529412;6.42735559955562;-4.800000000000001;55.88235294117647;0.8823529411764706;0.47058823529411764;2.743977362280141;0.9411764705882353;5.487954724560282;3.8805700005813275;0.004875235732670389;0.982808161164113;0.9862399446721014;205.11828654739824;1.0625;5.487954724560282;0.9738812382272933;0.9738812382272933;22.0;20.0;14.0;7.0;5.0;2.0;0.9553969349749353;0.9553969349749353;5.666666666666667;6.0;1.0;0.0;1
37;2;56;7;166;33;30;16;60.014256756756765;3.2300000000000004;7.2;8.980540540540542;13.81666964889586;6.41;51.35135135135135;0.8918918918918919;0.43243243243243246;2.6303837968857167;0.8108108108108109;4.931969619160719;3.4874291623145783;0.016084431565554565;0.9419204379452388;0.9533985676272333;62.17192046385642;1.2333333333333334;4.931969619160719;1.7493283561755124;1.7493283561755124;26.0;19.0;14.0;14.0;7.0;4.0;1.6618412716463262;1.6618412716463262;18.5;2.0;0.0;1.0;1
65;5;101;12;328;48;56;38;62.1846153846154;1.2800000000000011;5.2;11.594461538461537;11.979248473330827;8.620000000000001;60.0;0.7384615384615385;0.5846153846153846;4.713319914389921;0.8615384615384616;6.945945136995674;4.911524908119364;0.008552724542178425;0.9642976155482064;0.9745583436898514;116.92180603600903;1.1607142857142858;6.945945136995674;2.013830343451419;2.013830343451419;32.0;34.0;17.0;20.0;13.0;3.0;2.39672765493815;2.39672765493815;13.0;5.0;2.0;0.0;1
46;3;54;3;178;36;37;25;91.95862318840581;2.0600000000000023;6.0;5.0226086956521705;8.841846274778883;0.1999999999999993;41.30434782608695;0.782608695652174;0.5434782608695652;3.6860489038724285;0.8043478260869565;5.455352377731194;3.8575166600558837;0.014853058563845218;0.9431329651179853;0.9563891490909241;67.3262005735414;1.2432432432432432;5.455352377731194;0.7253319555066144;0.7253319555066144;30.0;24.0;13.0;12.0;3.0;5.0;0.8002907987292301;0.8002907987292301;15.333333333333334;3.0;2.0;2.0;1
30;2;41;2;128;23;29;14;75.99000000000002;2.0600000000000023;6.0;7.3146666666666675;8.841846274778883;4.91;60.0;0.7666666666666667;0.4666666666666667;2.556038601690775;0.9666666666666667;5.294651389216606;3.7438839013338363;0.002930595674021483;0.9900324656668077;0.9918165857271515;341.227556180672;1.0344827586206897;5.294651389216606;1.269516114928793;1.269516114928793;15.0;19.0;9.0;8.0;7.0;2.0;0.6065491534872033;0.6065491534872033;15.0;2.0;1.0;0.0;1
33;2;38;0;120;23;27;15;92.66931818181818;2.4499999999999993;6.4;3.7878787878787854;3.1291;0.6999999999999993;42.42424242424242;0.696969696969697;0.45454545454545453;2.6111648393354674;0.8181818181818182;4.700096710803842;3.3234702564419836;0.016414022040791697;0.9426082478202944;0.9527830448275053;60.92351999496688;1.2222222222222223;4.700096710803842;1.2801175508160847;1.2801175508160847;17.0;18.0;12.0;7.0;6.0;7.0;0.4496146667641767;0.4496146667641767;16.5;2.0;5.0;0.0;1
29;2;49;7;144;17;27;19;49.17267241379312;1.6700000000000017;5.6000000000000005;11.355862068965518;13.81666964889586;4.41;48.275862068965516;0.5862068965517241;0.6551724137931034;3.5282114253639856;0.9310344827586207;5.0137741307804005;3.545273687212509;0.0063022288641708295;0.9787785310260572;0.9823328350271083;158.67402177111634;1.0740740740740742;5.0137741307804005;0.6869972513620456;0.6869972513620456;14.0;13.0;7.0;9.0;2.0;2.0;1.3456102405161583;1.3456102405161583;14.5;2.0;0.0;0.0;1
29;1;43;4;129;24;26;17;51.95862068965518;7.52;11.600000000000001;9.3351724137931;14.554592549557764;11.910000000000004;51.724137931034484;0.8275862068965517;0.5862068965517241;3.156820749009882;0.896551724137931;4.828078792603349;3.4139672543527864;0.009630687200289471;0.9675706271505612;0.9728468943008584;103.8347502315248;1.1153846153846154;4.828078792603349;1.1273999190778181;1.1273999190778181;20.0;17.0;9.0;7.0;5.0;1.0;0.6936938070397249;0.6936938070397249;29.0;1.0;0.0;0.0;1
