total_words;total_sentences;total_syllables;complex_words;letter_count;common_words;total_different_words;different_advanced_words;advanced_ttr;advanced_guiraud;ttr;rttr;cttr;h;s;mwf;r;bigram_perplexety;a1_words;a2_words;b1_words;b2_words;c1_words;c2_words;bigram_perplexety_reverse;simple_errors_per_word;complex_errors_per_word;level
-0.670198825;-0.79849116;-0.685136463;-0.727643418;-0.719944412;-0.582214547;-0.614612275;-0.660263573;0.066730068;-0.539598872;0.429816761;-0.406456861;-0.406456861;0.383111581;0.305002872;-0.556625297;-0.406456861;-0.327308032;-0.541600363;-0.483329053;-0.557302014;-0.377477967;-0.245004723;-0.435096397;-0.272134706;-0.644302525;-0.626135038;2
-1.059071624;-0.953087706;-1.069891602;-1.013429618;-1.083626646;-1.027100677;-1.086021042;-0.999131807;1.760361082;-0.824902256;1.393907835;-1.074978406;-1.074978406;1.362516642;1.251608022;-1.254819404;-1.074978406;-0.988380111;-0.996030594;-1.043666668;-1.034426388;-0.984448664;-0.958203404;-1.082882596;-0.940151538;-0.644302525;-0.626135038;2
-0.943237173;-0.489298068;-0.932855525;-0.775274451;-0.955371559;-0.944331165;-1.007452915;-0.935594013;0.546833186;-0.883033204;0.36664399;-1.112365102;-1.112365102;0.002938038;-0.429851556;-0.503200009;-1.112365102;-0.986292572;-0.882423036;-0.89222407;-0.992937312;-0.955545298;-1.042109131;-0.953325356;-0.912465658;-0.644302525;-0.626135038;2
-0.86049828;-0.79849116;-0.88541996;-0.870536518;-0.855227175;-0.820176896;-0.897457535;-0.935594013;-0.439921448;-1.044332163;0.320950711;-0.913091579;-0.913091579;0.045823497;-0.272586637;-0.463864906;-0.913091579;-0.645228423;-0.882423036;-0.86193555;-0.868470084;-0.897738565;-0.664533359;-0.953325356;-0.824648689;-0.856244145;-0.626135038;2
-1.183179963;-1.107684252;-1.170033351;-1.108691684;-1.187284867;-1.130562568;-1.306011801;-1.295641511;-0.777104569;-1.796047347;1.069527845;-1.685065658;-1.685065658;0.633471829;-0.055354804;-1.041919894;-1.685065658;-0.843775709;-1.095437207;-1.149676487;-1.22112723;-1.157868864;-1.126014859;-1.082882596;-1.099215028;-0.856244145;-0.626135038;2
-1.183179963;-1.107684252;-1.159492114;-1.061060651;-1.176743353;-1.161601135;-1.258870924;-1.168565923;2.106887228;-1.160873642;1.959847394;-1.418147844;-1.418147844;2.039543669;2.051061707;-1.583402445;-1.418147844;-1.148930582;-1.19484382;-1.119387968;-1.179638154;-1.215675597;-1.167967722;-0.953325356;-1.24032458;-0.644302525;-0.626135038;2
-0.893593837;-0.79849116;-0.943396762;-0.822905485;-0.955371559;-0.88225403;-0.913171161;-0.82969769;0.985334862;-0.631562221;0.574905873;-0.884312217;-0.884312217;0.381184209;0.129293791;-0.675291083;-0.884312217;-0.838600806;-0.868222091;-0.86193555;-0.930703698;-0.926641931;-0.958203404;-0.694210876;-0.886172585;-0.856244145;0.528030931;2
-0.744663829;-0.79849116;-0.75892512;-0.775274451;-0.763867387;-0.789138328;-0.818889408;-0.766159896;-0.082810247;-0.719850256;-0.216489283;-0.906642941;-0.906642941;-0.636603196;-1.036351725;0.04749143;-0.906642941;-0.775067992;-0.783016423;-0.725637211;-0.744002856;-0.811028465;-0.874297677;-0.305539157;-0.843654295;-0.856244145;-0.626135038;2
-0.835676612;-0.953087706;-0.816901922;-0.822905485;-0.765624306;-0.892600219;-0.756034905;-0.660263573;1.818488048;-0.215451795;1.128882481;-0.467705038;-0.467705038;1.197909225;1.217482816;-1.082375487;-0.467705038;-0.899402911;-0.811418313;-0.86193555;-0.764747394;-0.839931832;-0.79039195;-1.018103976;-0.910820895;-0.008477665;-0.049052054;2
-0.703294383;-0.79849116;-0.700948318;-0.489488252;-0.702375222;-0.716715005;-0.74032128;-0.702622102;0.038908614;-0.604747444;-0.055449571;-0.736150879;-0.736150879;-0.343343264;-0.624691647;-0.115849251;-0.736150879;-0.72283635;-0.740413589;-0.665060172;-0.868470084;-0.608704899;-0.832344813;-0.694210876;-0.892038458;-0.856244145;-0.626135038;2
-0.843950501;-0.953087706;-0.880149342;-0.822905485;-0.869282527;-0.820176896;-0.787462156;-0.808518425;0.567365037;-0.667687731;0.987807693;-0.557494914;-0.557494914;1.005306508;0.970452925;-0.985055017;-0.557494914;-0.798277014;-0.825619257;-0.83164703;-0.80623647;-0.897738565;-1.000156268;-0.629432256;-0.897365288;-0.856244145;-0.626135038;2
-0.926689394;-0.953087706;-0.874878724;-0.775274451;-0.878067122;-0.913292597;-0.913171161;-0.935594013;0.322722811;-0.918548629;1.004137143;-0.789382162;-0.789382162;0.955624666;0.844015958;-0.996527755;-0.789382162;-0.840907595;-0.882423036;-0.86193555;-0.847725546;-0.955545298;-0.874297677;-1.018103976;-0.784382931;-0.856244145;-0.626135038;2
-1.042523845;-1.107684252;-1.032997274;-0.918167551;-1.022134481;-0.99606211;-1.101734668;-1.126207394;-0.381890878;-1.373931851;0.891463935;-1.204864233;-1.204864233;0.649288064;0.299153468;-0.916218587;-1.204864233;-1.096306545;-0.939226815;-0.967945369;-1.01368185;-1.157868864;-1.126014859;-1.018103976;-1.05753494;-0.856244145;-0.626135038;2
-0.703294383;-0.79849116;-0.706218937;-0.489488252;-0.732242845;-0.65463787;-0.756034905;-0.872056219;-1.213056817;-1.087985398;-0.152073398;-0.786918416;-0.786918416;-0.490003067;-0.810580979;-0.01897133;-0.786918416;-0.338837354;-0.7120117;-0.634771652;-0.578046552;-0.377477967;-0.412816178;-1.147661216;-0.686241121;-0.856244145;-0.626135038;2
-0.86049828;-0.79849116;-0.843255014;-0.775274451;-0.839414904;-0.871907841;-0.787462156;-0.850876955;0.363578754;-0.770589261;1.189123008;-0.51047101;-0.51047101;1.259462677;1.280053587;-1.122727877;-0.51047101;-0.7690331;-0.92502587;-0.87707981;-0.868470084;-0.811028465;-0.79039195;-0.694210876;-0.651037934;-0.856244145;-0.626135038;2
-1.083893292;-1.262280798;-1.064620984;-0.965798584;-1.064300537;-1.027100677;-1.16458917;-1.126207394;0.32842562;-1.277688384;0.891463935;-1.349361269;-1.349361269;0.577761278;0.126449193;-0.916218587;-1.349361269;-0.98809595;-1.067035317;-1.119387968;-0.972192774;-0.897738565;-0.832344813;-1.212439835;-0.888546215;-0.856244145;-0.626135038;2
-0.885319948;-0.79849116;-0.94866738;-0.870536518;-0.937802369;-0.830523085;-0.928884787;-0.977952542;-0.596855081;-1.139978171;0.34614321;-0.965492787;-0.965492787;0.052514302;-0.291168131;-0.48562475;-0.965492787;-0.991906965;-0.797217368;-0.87707981;-0.847725546;-0.955545298;-1.084061995;-1.018103976;-0.910039659;-0.644302525;-0.626135038;2
-0.695020493;-0.643894614;-0.653512753;-0.489488252;-0.649667652;-0.727061194;-0.724607654;-0.766159896;-0.495335255;-0.79849533;-0.025462866;-0.702939985;-0.702939985;-0.290081072;-0.550717922;-0.145250574;-0.702939985;-0.719641772;-0.7120117;-0.755925731;-0.681769242;-0.550898166;-0.454769041;-0.888546736;-0.28391306;-0.856244145;-0.626135038;2
-0.587459932;-0.489298068;-0.674595226;-0.965798584;-0.640883057;-0.489098845;-0.614612275;-0.660263573;-0.546385225;-0.6638332;-0.188790452;-0.577083802;-0.577083802;-0.433870956;-0.651567897;0.018723967;-0.577083802;-0.648307564;-0.399590916;-0.392463494;-0.474323862;-0.550898166;-0.580627632;-0.758989496;-0.443927383;-0.856244145;-0.626135038;2
-0.752937718;-0.334701522;-0.737842647;-0.775274451;-0.755082792;-0.727061194;-0.693180403;-0.744980632;0.160192765;-0.643260512;0.683722706;-0.467947595;-0.467947595;0.666544219;0.605175012;-0.760781488;-0.467947595;-1.026494679;-0.641006976;-0.710492951;-0.826981008;-0.839931832;-0.916250541;-1.018103976;-0.694046595;-0.432360905;-0.049052054;2
-0.604007711;-0.180104976;-0.63243028;-0.822905485;-0.663723004;-0.447714089;-0.724607654;-0.787339161;-1.257769868;-0.980030485;-0.668715086;-0.877964108;-0.877964108;-1.19987357;-1.626491277;0.561470106;-0.877964108;-0.63804233;-0.257581469;-0.574194613;-0.764747394;-0.637608266;-0.622580496;-0.370317777;0.110121718;0.203463955;-0.626135038;2
-0.628829379;-0.334701522;-0.737842647;-1.061060651;-0.762110468;-0.55117598;-0.661753152;-0.744980632;-0.822641281;-0.834057883;-0.158175955;-0.640047745;-0.640047745;-0.42528472;-0.669933528;-0.012740446;-0.640047745;-0.472695392;-0.314385248;-0.453040534;-0.661024704;-0.579801533;-0.832344813;-1.082882596;-0.323412303;-0.644302525;-0.626135038;2
-0.703294383;-0.180104976;-0.795819448;-1.013429618;-0.821845714;-0.633945492;-0.708894029;-0.766159896;-0.430578423;-0.785961677;0.137798083;-0.634615805;-0.634615805;-0.057337128;-0.26441387;-0.300076117;-0.634615805;-0.634183191;-0.456394695;-0.528761833;-0.640280166;-0.753221732;-0.580627632;-0.370317777;-0.61099157;-0.432360905;-0.049052054;2
-0.926689394;-0.79849116;-0.980291091;-1.013429618;-0.98875302;-0.892600219;-0.960312038;-0.82969769;1.463284539;-0.553908657;0.581612611;-0.973260499;-0.973260499;0.350755406;0.053352399;-0.680645028;-0.973260499;-1.003187783;-0.811418313;-0.89222407;-1.11740454;-0.984448664;-1.167967722;-0.564653637;-0.922902849;-0.644302525;-0.049052054;2
-1.009428288;-0.953087706;-0.996102946;-0.870536518;-0.985239182;-1.027100677;-1.054593791;-0.999131807;0.802224272;-0.95992335;0.857546999;-1.108413843;-1.108413843;0.648078138;0.346150209;-0.891508074;-1.108413843;-0.551746563;-1.038633428;-1.073955188;-0.992937312;-1.013352031;-0.874297677;-1.212439835;-0.817134127;-0.856244145;-0.049052054;2
-1.025976066;-1.107684252;-0.959208617;-0.822905485;-0.974697668;-1.089177812;-1.054593791;-0.935594013;1.953483409;-0.672672825;1.138985398;-1.053186276;-1.053186276;1.037450758;0.850521769;-1.08919218;-1.053186276;-0.818388594;-1.024432483;-1.028522408;-0.847725546;-0.753221732;-0.832344813;-0.694210876;-0.991219903;-0.432360905;-0.626135038;2
-0.719842161;-0.643894614;-0.621889043;-0.346595152;-0.658452247;-0.696022627;-0.724607654;-0.744980632;-0.136217503;-0.699106597;0.179208295;-0.649334132;-0.649334132;-0.012601526;-0.220759462;-0.337992577;-0.649334132;-0.235320635;-0.783016423;-0.771069991;-0.619535628;-0.550898166;-0.412816178;-0.564653637;-0.544980748;-0.644302525;-0.626135038;2
-1.116988849;-0.953087706;-1.090974076;-0.918167551;-1.120521945;-1.058139245;-1.196016421;-1.210924452;-0.456661036;-1.560106087;1.168452239;-1.377441711;-1.377441711;0.945130609;0.581920449;-1.108960591;-1.377441711;-0.900100065;-1.052834373;-1.073955188;-1.096660002;-1.100062131;-1.042109131;-1.212439835;-0.906727278;-0.644302525;-0.626135038;2
-1.042523845;-0.953087706;-1.085703457;-1.108691684;-1.069571294;-0.99606211;-1.086021042;-1.083848865;0.216270383;-1.206921259;1.076122804;-1.134681696;-1.134681696;0.924349935;0.675787987;-1.046449671;-1.134681696;-1.063341089;-0.95342776;-1.028522408;-1.055170926;-1.013352031;-1.000156268;-1.018103976;-1.007505359;-0.432360905;-0.626135038;2
-0.951511062;-0.953087706;-0.906502434;-0.822905485;-0.911448583;-0.965023543;-0.913171161;-0.893235484;1.145556629;-0.714854302;1.366301028;-0.711605226;-0.711605226;1.425991133;1.432818619;-1.23745526;-0.711605226;-0.897860768;-0.896623981;-1.013378149;-1.034426388;-1.013352031;-1.000156268;-0.888546736;-0.969226639;0.415405575;-0.626135038;2
-0.85222439;0.129088116;-0.837984395;-0.775274451;-0.821845714;-0.851215463;-0.756034905;-0.744980632;1.258654346;-0.447098136;1.331386536;-0.420056817;-0.420056817;1.448825178;1.521975474;-1.215301007;-0.420056817;-0.738873377;-0.783016423;-0.89222407;-0.826981008;-0.724318366;-0.664533359;-0.953325356;-0.819166499;-0.432360905;-0.626135038;2
-0.819128833;-0.02550843;-0.859066869;-0.918167551;-0.892122474;-0.861561652;-0.88174391;-0.914414748;-0.64358643;-1.046047218;0.014334304;-0.957227204;-0.957227204;-0.368935268;-0.767533187;-0.183798974;-0.957227204;-0.783424456;-0.811418313;-0.87707981;-0.992937312;-1.013352031;-0.958203404;-1.147661216;-0.922187943;2.322880156;-0.626135038;2
-0.835676612;-0.953087706;-0.906502434;-0.870536518;-0.893879393;-0.88225403;-0.897457535;-0.956773277;-0.873237629;-1.152796417;0.060499022;-0.974145981;-0.974145981;-0.318866597;-0.720652713;-0.227854289;-0.974145981;-0.584664135;-0.910824925;-0.952801109;-0.826981008;-0.782125099;-1.000156268;-0.953325356;-0.797955634;-0.644302525;-0.626135038;2
-0.695020493;-0.79849116;-0.722030792;-0.775274451;-0.739270521;-0.696022627;-0.567471398;-0.660263573;0.278149135;-0.498212394;0.929669218;-0.198190722;-0.198190722;1.029014076;1.081746925;-0.943753159;-0.198190722;-1.003494523;-0.7120117;-0.665060172;-0.515812938;-0.724318366;-0.538674768;-0.111203297;-0.758414645;-0.644302525;-0.626135038;2
-0.670198825;-0.334701522;-0.548100386;-0.441857219;-0.558307864;-0.65463787;-0.661753152;-0.575546515;0.664891329;-0.303410228;0.152828456;-0.555336504;-0.555336504;-0.005935545;-0.176436833;-0.313899827;-0.555336504;-0.662364216;-0.783016423;-0.649915912;-0.536557476;-0.3485746;-0.119146133;0.018353942;-0.494550097;-0.856244145;-0.049052054;2
-0.843950501;0.129088116;-0.774736975;-0.537119285;-0.774408901;-0.840869274;-0.88174391;-0.82969769;0.372312452;-0.735124341;0.265229507;-0.897559983;-0.897559983;-0.017559003;-0.337541585;-0.415089378;-0.897559983;-0.836837455;-0.783016423;-0.80135851;-0.640280166;-0.608704899;-0.454769041;-0.758989496;-0.779196882;-0.008477665;-0.626135038;2
-0.794307165;0.902070846;-0.690407082;-0.632381352;-0.691833708;-0.830523085;-0.661753152;-0.660263573;1.292960654;-0.308532586;1.334645222;-0.252193365;-0.252193365;1.485587264;1.594816183;-1.217377968;-0.252193365;-0.518805351;-0.811418313;-0.86193555;-0.661024704;-0.724318366;-0.706486223;-0.823768116;-0.588119797;-0.008477665;-0.626135038;2
-0.678472715;-0.643894614;-0.753654502;-0.775274451;-0.658452247;-0.685676438;-0.536044147;-0.55436725;0.891722145;-0.229146313;0.96615741;-0.138306535;-0.138306535;1.084772142;1.156663502;-0.969758033;-0.138306535;-0.857903193;-0.726212644;-0.634771652;-0.619535628;-0.724318366;-1.000156268;-0.629432256;-1.041091283;0.415405575;0.528030931;2
-0.554364375;-0.79849116;-0.642971516;-0.680012385;-0.619800029;-0.478752656;-0.410335143;-0.533187986;0.017841888;-0.378858096;0.635782423;-0.038186153;-0.038186153;0.730635515;0.783272154;-0.723476584;-0.038186153;-0.942873145;-0.470595639;-0.362174975;-0.432834786;-0.406381334;-0.748439086;-0.435096397;-0.888463731;-0.856244145;-0.049052054;2
-0.289599916;0.7474743;-0.400523072;-0.632381352;-0.40721283;-0.292521253;-0.158917133;-0.300216075;-0.324713699;-0.174547205;0.109379311;0.14414794;0.14414794;0.179974756;0.232503886;-0.273745243;0.14414794;-0.86591138;-0.186576745;-0.362174975;-0.370601172;-0.464188067;-0.706486223;-0.564653637;0.152166208;0.627347196;-0.049052054;2
-0.794307165;-0.79849116;-0.785278212;-0.775274451;-0.809547281;-0.840869274;-0.724607654;-0.723801367;0.754615519;-0.502581358;0.891463935;-0.469646002;-0.469646002;0.914334491;0.888029768;-0.916218587;-0.469646002;-0.580383562;-0.811418313;-0.81650277;-0.744002856;-1.013352031;-0.874297677;-0.823768116;-0.845259068;-0.220419285;-0.626135038;2
-0.570912153;-0.334701522;-0.66405399;-0.775274451;-0.663723004;-0.65463787;-0.567471398;-0.681442838;-0.786529379;-0.741926481;-0.053554986;-0.468313844;-0.468313844;-0.22133255;-0.378426022;-0.117716002;-0.468313844;-0.638257555;-0.584203197;-0.710492951;-0.661024704;-0.695414999;-0.832344813;-0.629432256;-0.865655257;0.839288816;0.528030931;2
-0.761211608;-1.262280798;-0.837984395;-0.870536518;-0.835901066;-0.65463787;-0.693180403;-0.808518425;-0.272101786;-0.817712688;0.765241416;-0.447357562;-0.447357562;0.770160046;0.728804494;-0.822956328;-0.447357562;-0.667294136;-0.584203197;-0.695348691;-0.744002856;-0.695414999;-0.79039195;-0.694210876;-0.728962119;-0.644302525;-0.049052054;2
-0.628829379;-0.643894614;-0.60080657;-0.537119285;-0.616286191;-0.66498406;-0.708894029;-0.639084309;-0.114292419;-0.546696452;-0.420585928;-0.784956549;-0.784956549;-0.828172245;-1.176195424;0.268670778;-0.784956549;-0.875109876;-0.626806031;-0.619627392;-0.557302014;-0.666511632;-0.412816178;-0.758989496;-0.858212395;1.263172056;-0.626135038;2
-0.86049828;-0.953087706;-0.869608105;-0.870536518;-0.851713337;-0.778792139;-0.787462156;-0.808518425;0.765328855;-0.63371781;1.189123008;-0.51047101;-0.51047101;1.259462677;1.280053587;-1.122727877;-0.51047101;-0.964304566;-0.797217368;-0.740781471;-0.723258318;-0.868835198;-0.832344813;-0.953325356;-0.985310112;-0.220419285;-0.626135038;2
-0.587459932;-0.334701522;-0.722030792;-1.013429618;-0.704132141;-0.633945492;-0.614612275;-0.639084309;-0.411798941;-0.607816145;-0.188790452;-0.577083802;-0.577083802;-0.433870956;-0.651567897;0.018723967;-0.577083802;-0.711226067;-0.612605087;-0.634771652;-0.515812938;-0.811028465;-0.832344813;-0.305539157;-0.785320207;0.627347196;-0.049052054;2
-0.595733821;-1.262280798;-0.674595226;-0.918167551;-0.711159817;-0.540829791;-0.756034905;-0.744980632;-1.034430436;-0.87745989;-0.887976081;-0.987046271;-0.987046271;-1.557215689;-2.075626267;0.845044547;-0.987046271;-0.218308377;-0.541600363;-0.513617573;-0.412090248;-0.579801533;-0.412816178;-0.499875017;-0.226956967;-0.008477665;-0.626135038;2
-0.85222439;-0.953087706;-0.79054883;-0.680012385;-0.784950415;-0.809830707;-0.818889408;-0.82969769;0.466970324;-0.718820767;0.842583646;-0.648427764;-0.648427764;0.801629821;0.706788534;-0.880525624;-0.648427764;-0.660197829;-0.754614534;-0.755925731;-0.90995916;-1.013352031;-0.832344813;-0.758989496;-0.721037434;-0.856244145;-0.049052054;2
-0.339243252;-0.180104976;-0.379440599;-0.727643418;-0.361532936;-0.406329332;-0.237485261;-0.194319753;0.457835508;0.134670611;0.060499022;0.026116753;0.026116753;0.089158663;0.10773293;-0.227854289;0.026116753;-0.330251404;-0.484796584;-0.437896274;-0.204644868;-0.146251035;-0.664533359;-0.240760537;-0.657184856;2.534821777;0.528030931;2
-0.066204904;-0.489298068;-0.168615865;-0.537119285;-0.131376547;-0.261482685;0.186782629;0.165727745;0.541038921;0.549543051;0.259318847;0.619909505;0.619909505;0.465673532;0.625796921;-0.409862477;0.619909505;-0.391667266;-0.314385248;-0.150155337;-0.246133944;-0.117347668;-0.161098996;-0.111203297;-0.630150816;1.687055296;0.528030931;2
-0.703294383;-0.79849116;-0.769466357;-0.870536518;-0.772651982;-0.66498406;-0.74032128;-0.702622102;0.038908614;-0.604747444;-0.055449571;-0.736150879;-0.736150879;-0.343343264;-0.624691647;-0.115849251;-0.736150879;-0.56146018;-0.655207921;-0.574194613;-0.661024704;-0.897738565;-0.664533359;-0.694210876;-0.652252556;-0.008477665;-0.049052054;2
-0.794307165;-0.953087706;-0.832713777;-0.775274451;-0.832387228;-0.76844595;-0.708894029;-0.787339161;0.216270383;-0.696630131;1.002259256;-0.415282843;-0.415282843;1.060641059;1.070104261;-0.995211212;-0.415282843;-0.687133248;-0.768815478;-0.574194613;-0.723258318;-0.724318366;-0.706486223;-0.758989496;-0.672113795;0.627347196;-0.626135038;2
-1.108714959;-0.643894614;-1.075162221;-0.918167551;-1.080112808;-1.130562568;-1.196016421;-1.147386659;0.483017973;-1.302885979;0.981297979;-1.409470331;-1.409470331;0.669911058;0.205842773;-0.980465922;-1.409470331;-1.104155959;-1.138040041;-1.134532227;-1.179638154;-1.071158764;-1.042109131;-0.953325356;-1.224390523;-0.008477665;-0.626135038;2
-0.968058841;-1.107684252;-1.032997274;-1.061060651;-1.0238914;-0.892600219;-1.02316654;-1.083848865;-0.830511824;-1.359711775;0.552922674;-1.104664057;-1.104664057;0.2509316;-0.131817571;-0.657662241;-1.104664057;-0.749427403;-0.854021147;-0.967945369;-0.90995916;-0.955545298;-0.958203404;-1.018103976;-0.805256899;-0.856244145;-0.626135038;2
-0.794307165;-0.643894614;-0.880149342;-0.965798584;-0.86401177;-0.706368816;-0.787462156;-0.808518425;0.036822005;-0.761313055;0.448282648;-0.687098639;-0.687098639;0.303654722;0.120033613;-0.572036438;-0.687098639;-1.050231154;-0.626806031;-0.771069991;-0.826981008;-0.839931832;-0.916250541;-0.823768116;-0.89822731;-0.644302525;-0.049052054;2
-1.042523845;-0.489298068;-1.017185419;-0.870536518;-1.020377562;-0.99606211;-1.117448294;-0.956773277;2.010754168;-0.705889484;0.706805065;-1.27504677;-1.27504677;0.36647696;-0.091106364;-0.778545728;-1.27504677;-0.918368106;-0.967628704;-0.998233889;-1.11740454;-1.157868864;-1.042109131;-1.147661216;-0.877023168;-0.856244145;-0.626135038;2
-0.802581054;0.129088116;-0.827443159;-1.013429618;-0.820088795;-0.840869274;-0.708894029;-0.723801367;0.846764686;-0.486029312;1.093590535;-0.392951596;-0.392951596;1.174119897;1.206394511;-1.058405311;-0.392951596;-0.928044048;-0.854021147;-0.80135851;-0.90995916;-0.811028465;-0.958203404;-0.953325356;-0.94329575;-0.008477665;-0.049052054;2
-0.85222439;-0.643894614;-0.964479236;-1.108691684;-0.943073126;-0.830523085;-0.976025663;-0.914414748;-0.324713699;-0.990543398;-0.379423579;-1.219355134;-1.219355134;-1.053168875;-1.712982675;0.222711433;-1.219355134;-0.748563016;-0.740413589;-0.89222407;-0.951448236;-0.984448664;-1.251873449;-0.823768116;-0.592977359;-0.220419285;-0.626135038;2
-0.901867726;-0.953087706;-0.953937999;-1.013429618;-0.960642316;-0.851215463;-0.928884787;-1.10502813;-1.722929835;-1.537697842;0.542994778;-0.921234893;-0.921234893;0.324670635;0.046819693;-0.649660498;-0.921234893;-0.794208352;-0.768815478;-0.725637211;-0.847725546;-0.984448664;-1.000156268;-0.888546736;-0.706731681;-0.856244145;-0.626135038;2
-1.067345513;-1.262280798;-1.090974076;-1.013429618;-1.069571294;-0.985715921;-1.086021042;-1.210924452;-1.257769868;-1.663989576;1.564149817;-1.043539948;-1.043539948;1.593489971;1.556553912;-1.359004271;-1.043539948;-0.770839165;-0.981829649;-0.952801109;-0.972192774;-1.013352031;-1.084061995;-0.823768116;-1.053385182;-0.644302525;-0.626135038;2
-1.083893292;-1.262280798;-1.054079747;-0.965798584;-1.073085132;-1.058139245;-1.148875545;-1.126207394;0.32842562;-1.277688384;1.099205163;-1.274921447;-1.274921447;0.896545564;0.574078235;-1.062235257;-1.274921447;-1.133304628;-1.038633428;-1.028522408;-1.01368185;-1.157868864;-1.167967722;-1.082882596;-1.112332166;-0.644302525;-0.049052054;2
-0.256504359;-0.334701522;-0.342546271;-0.537119285;-0.293013095;-0.178713173;-0.111776257;-0.215499017;-0.10417315;-0.025263203;0.119853658;0.207750516;0.207750516;0.209665778;0.278330393;-0.283479687;0.207750516;-0.635677315;-0.129772966;-0.104722557;-0.163155791;-0.117347668;0.048665322;-0.305539157;-0.263716123;-0.220419285;-0.049052054;3
-0.628829379;-0.489298068;-0.66405399;-0.775274451;-0.640883057;-0.561522169;-0.551757773;-0.490829457;0.877395988;-0.144390448;0.45411398;-0.301927203;-0.301927203;0.445765339;0.404925964;-0.576884074;-0.301927203;-0.54706145;-0.570002252;-0.589338872;-0.661024704;-0.608704899;-0.454769041;-0.111203297;-0.407796734;0.415405575;-0.049052054;3
-0.719842161;-0.953087706;-0.780007593;-0.918167551;-0.742784359;-0.747753572;-0.646039526;-0.59672578;0.985334862;-0.271269269;0.673830267;-0.392492346;-0.392492346;0.677762957;0.638955987;-0.7531292;-0.392492346;-0.696433132;-0.754614534;-0.710492951;-0.70251378;-0.637608266;-0.748439086;-0.823768116;-0.983698414;0.203463955;-0.626135038;3
-0.910141616;-0.953087706;-0.869608105;-0.584750318;-0.844685661;-0.861561652;-0.866030284;-0.850876955;0.995841208;-0.665412793;1.191156198;-0.657175676;-0.657175676;1.224983808;1.203942785;-1.124077611;-0.657175676;-0.966195547;-0.868222091;-0.80135851;-0.889214622;-0.839931832;-1.000156268;-0.888546736;-0.872083329;-0.644302525;-0.626135038;3
-0.537816596;0.129088116;-0.416334928;-0.108439986;-0.465191157;-0.540829791;-0.426048768;-0.406112398;0.664891329;-0.076878051;0.43678502;-0.118922065;-0.118922065;0.480279146;0.490812879;-0.562451619;-0.118922065;-0.796924176;-0.555801308;-0.619627392;-0.4950684;-0.550898166;-0.412816178;-0.629432256;-0.772324838;0.203463955;-0.626135038;3
-0.752937718;-0.953087706;-0.753654502;-0.822905485;-0.726972088;-0.66498406;-0.677466777;-0.723801367;0.32842562;-0.58063154;0.78759332;-0.415310693;-0.415310693;0.806082927;0.77828055;-0.839733665;-0.415310693;-0.762466727;-0.669408865;-0.589338872;-0.70251378;-0.637608266;-0.580627632;-0.564653637;-0.761970081;-0.856244145;-0.049052054;3
-0.463351592;0.129088116;-0.511206058;-0.489488252;-0.472218833;-0.395983143;-0.34748064;-0.384933134;0.2552809;-0.139779102;0.313401386;-0.04364978;-0.04364978;0.359577181;0.378570627;-0.457309055;-0.04364978;-0.637811395;-0.456394695;-0.362174975;-0.39134571;-0.406381334;-0.496721905;-0.499875017;-0.35208263;-0.220419285;-0.626135038;3
-0.661924936;-0.643894614;-0.743113265;-0.727643418;-0.728729007;-0.644291681;-0.646039526;-0.723801367;-0.444336285;-0.72910294;0.179208295;-0.523482685;-0.523482685;0.038893867;-0.115145006;-0.337992577;-0.523482685;-0.444593598;-0.626806031;-0.755925731;-0.59879109;-0.637608266;-0.832344813;-0.888546736;-0.523263769;-0.644302525;0.528030931;3
-0.686746604;-0.643894614;-0.716760173;-0.775274451;-0.760353549;-0.582214547;-0.661753152;-0.723801367;-0.252742424;-0.691385967;0.287125816;-0.51944724;-0.51944724;0.171345184;0.032769418;-0.434363579;-0.51944724;-0.581004759;-0.541600363;-0.649915912;-0.619535628;-0.666511632;-0.832344813;-0.175981917;-0.061427924;-0.432360905;-0.626135038;3
-0.885319948;-0.643894614;-0.869608105;-0.775274451;-0.842928742;-0.861561652;-0.803175782;-0.808518425;1.085473466;-0.579807617;1.384849352;-0.494694017;-0.494694017;1.496877661;1.564622424;-1.249136593;-0.494694017;-0.889969692;-0.910824925;-0.89222407;-0.889214622;-0.753221732;-0.874297677;-0.823768116;-0.888376555;-0.432360905;-0.626135038;3
0.099272882;0.438281208;0.063291342;0.129715181;0.081210653;0.110980122;0.045359999;0.059831422;-0.548591558;0.145142445;-0.806792226;0.062031109;0.062031109;-0.911486783;-0.909380035;0.737118781;0.062031109;-0.385026849;0.083241204;0.016431522;-0.100922177;0.084975898;0.25842964;0.083132562;0.099943766;-0.220419285;-0.049052054;3
-0.777759386;-0.79849116;-0.685136463;-0.298964119;-0.72345825;-0.685676438;-0.708894029;-0.744980632;0.402710257;-0.598550179;0.826713422;-0.458633108;-0.458633108;0.840188793;0.805782103;-0.868823013;-0.458633108;-0.082243056;-0.697810755;-0.695348691;-0.70251378;-0.724318366;-0.538674768;-0.888546736;-0.518357339;-0.856244145;-0.626135038;3
