total_words;total_sentences;total_syllables;complex_words;letter_count;common_words;total_different_words;different_advanced_words;advanced_ttr;advanced_guiraud;ttr;rttr;cttr;h;s;mwf;r;bigram_perplexety;a1_words;a2_words;b1_words;b2_words;c1_words;c2_words;bigram_perplexety_reverse;simple_errors_per_word;complex_errors_per_word;level
33;1;51;4;154;25;26;18;0.5454545454545454;3.1333978072025612;0.7878787878787878;4.526019054848144;3.2003787654626508;0.9318145265657582;0.9435824529650126;1.2692307692307692;4.526019054848144;0.9366391672385079;20.0;17.0;8.0;8.0;8.0;3.0;1.3559524488220107;4.0;3.0;1
37;1;46;2;160;32;30;19;0.5135135135135135;3.1235807588017885;0.8108108108108109;4.931969619160719;3.4874291623145783;0.9419204379452388;0.9533985676272333;1.2333333333333334;4.931969619160719;1.8148282224157204;26.0;22.0;18.0;15.0;10.0;8.0;1.3375298592279172;3.0;0.0;1
31;3;45;4;141;27;27;16;0.5161290322580645;2.8736848324283986;0.8709677419354839;4.849343154722923;3.4290034290051437;0.9597696991123384;0.9667170409148353;1.1481481481481481;4.849343154722923;0.7954253708647262;20.0;21.0;7.0;4.0;4.0;4.0;0.5419949258313201;0.0;1.0;1
40;3;58;6;166;34;34;19;0.475;3.00416377715996;0.85;5.375872022286244;3.801315561749642;0.9559435510107197;0.9654825482464588;1.1764705882352942;5.375872022286244;1.5294764499679268;29.0;26.0;13.0;13.0;5.0;5.0;1.9291150024045973;1.0;0.0;1
37;4;50;5;152;29;30;19;0.5135135135135135;3.1235807588017885;0.8108108108108109;4.931969619160719;3.4874291623145783;0.9419204379452388;0.9533985676272333;1.2333333333333334;4.931969619160719;0.5002116822258647;20.0;21.0;7.0;6.0;3.0;4.0;0.4016716669382585;0.0;1.0;1
39;2;60;5;167;30;32;21;0.5384615384615384;3.36269122990683;0.8205128205128205;5.124100921762788;3.623286509262706;0.9460017975843502;0.9572479365793588;1.21875;5.124100921762788;0.57264271093352;23.0;22.0;12.0;9.0;6.0;3.0;1.9266904377593461;2.0;1.0;1
28;1;52;8;148;20;26;21;0.75;3.9686269665968856;0.9285714285714286;4.913538149119954;3.474396144861517;0.9777600768718049;0.9813141226102243;1.0769230769230769;4.913538149119954;0.27717098150851194;14.0;10.0;6.0;8.0;7.0;6.0;0.7221060886907001;0.0;0.0;2
66;4;97;9;289;56;48;31;0.4696969696969697;3.8158362203593144;0.7272727272727273;5.908391567007971;4.177863742936748;0.9239904596614789;0.9448188461809657;1.375;5.908391567007971;2.021753994147533;39.0;39.0;28.0;18.0;12.0;11.0;3.300742951244963;0.0;0.0;2
39;6;51;2;147;32;33;23;0.5897435897435898;3.682947537517004;0.8461538461538461;5.284229075567875;3.7365142126771658;0.9544011809274044;0.9640558502842673;1.1818181818181819;5.284229075567875;0.774775218861309;21.0;21.0;16.0;13.0;10.0;4.0;0.6819984762916126;3.0;0.0;2
52;3;76;9;242;41;40;26;0.5;3.6055512754639896;0.7692307692307693;5.547001962252292;3.922322702763681;0.9335995744242056;0.949995535678909;1.3;5.547001962252292;1.0022766787713864;29.0;31.0;23.0;11.0;9.0;6.0;1.2037620110259883;0.0;0.0;2
38;1;51;3;155;33;35;20;0.5263157894736842;3.244428422615251;0.9210526315789473;5.677749739576689;4.014775342734831;0.9773921236155247;0.9822914947179054;1.0857142857142856;5.677749739576689;1.3606543889614628;20.0;25.0;20.0;14.0;9.0;4.0;1.7932015776679875;1.0;0.0;2
62;4;80;6;257;44;49;34;0.5483870967741935;4.318004318006477;0.7903225806451613;6.223006223009334;4.400329899655985;0.9429836625172324;0.9585870396587486;1.2653061224489797;6.223006223009334;2.36742826560309;33.0;30.0;22.0;15.0;15.0;6.0;1.1070946830081756;2.0;0.0;2
66;3;86;3;257;55;48;31;0.4696969696969697;3.8158362203593144;0.7272727272727273;5.908391567007971;4.177863742936748;0.9239904596614789;0.9448188461809657;1.375;5.908391567007971;3.4315703886321565;45.0;42.0;26.0;18.0;18.0;10.0;4.0639756617517016;3.0;1.0;2
32;4;39;1;113;25;27;16;0.5;2.82842712474619;0.84375;4.772970773009195;3.375;0.9509775004326937;0.9595592043790886;1.1851851851851851;4.772970773009195;1.0388358590066515;20.0;20.0;7.0;7.0;4.0;3.0;1.2660477185525316;2.0;1.0;2
75;4;112;12;339;55;49;29;0.38666666666666666;3.348631561299829;0.6533333333333333;5.658032638058332;4.000833246545858;0.901408456900873;0.9290362701702115;1.530612244897959;5.658032638058332;1.9334977585323105;43.0;35.0;25.0;20.0;12.0;7.0;2.0063583707825567;3.0;1.0;2
75;4;112;12;339;55;49;29;0.38666666666666666;3.348631561299829;0.6533333333333333;5.658032638058332;4.000833246545858;0.901408456900873;0.9290362701702115;1.530612244897959;5.658032638058332;1.9334977585323105;43.0;35.0;25.0;20.0;12.0;7.0;2.0063583707825567;3.0;1.0;2
48;3;75;7;217;44;37;20;0.4166666666666667;2.886751345948129;0.7708333333333334;5.340489990004039;3.776296686790733;0.9327642513188371;0.9485781631585812;1.2972972972972974;5.340489990004039;1.531123733091477;33.0;33.0;19.0;12.0;3.0;5.0;1.2918499254674705;0.0;1.0;2
76;3;132;16;391;67;55;34;0.4473684210526316;3.9000674757995495;0.7236842105263158;6.308932681440448;4.46108908109597;0.9253243897412354;0.9470499024431411;1.3818181818181818;6.308932681440448;3.232900825167811;43.0;38.0;26.0;28.0;11.0;12.0;2.4018443170695924;0.0;0.0;2
75;5;99;5;307;60;56;38;0.5066666666666667;4.387862045841155;0.7466666666666667;6.466323014923808;4.572380853195265;0.9323364847525009;0.9521003962959574;1.3392857142857142;6.466323014923808;2.7275162414679155;46.0;43.0;34.0;21.0;19.0;7.0;3.7789631460836466;2.0;0.0;2
98;6;136;10;409;79;72;44;0.4489795918367347;4.444671196029727;0.7346938775510204;7.273098320775917;5.142857142857143;0.9327582232395877;0.9542881354629775;1.3611111111111112;7.273098320775917;5.126908486918009;57.0;60.0;34.0;27.0;25.0;12.0;5.839295027737659;4.0;0.0;2
108;4;168;16;502;90;71;40;0.37037037037037035;3.849001794597505;0.6574074074074074;6.831978185410572;4.830938103822379;0.9104144395498858;0.9392031426314207;1.5211267605633803;6.831978185410572;5.224412779832355;64.0;51.0;42.0;25.0;17.0;13.0;4.0461787012100805;1.0;0.0;2
53;5;73;4;238;46;39;22;0.41509433962264153;3.0219324068711586;0.7358490566037735;5.357061993998872;3.78801486319333;0.9227436485525188;0.9416873296983298;1.358974358974359;5.357061993998872;1.9731227338318693;36.0;33.0;22.0;17.0;12.0;9.0;2.6901929071148634;0.0;0.0;2
89;4;141;12;455;68;68;40;0.449438202247191;4.23999152002544;0.7640449438202247;7.207985584043248;5.096815485171858;0.940042221648689;0.9588221962354725;1.3088235294117647;7.207985584043248;4.279578235226465;48.0;54.0;32.0;24.0;18.0;13.0;4.160000537631775;0.0;0.0;2
99;4;143;10;433;84;66;37;0.37373737373737376;3.7186399164590846;0.6666666666666666;6.6332495807108;4.69041575982343;0.911761799184348;0.9394250355386303;1.5;6.6332495807108;3.3805709621794424;64.0;56.0;46.0;26.0;22.0;17.0;3.539594797666893;2.0;0.0;2
61;4;91;9;256;51;45;29;0.47540983606557374;3.713069518053983;0.7377049180327869;5.761659596980319;4.074108571913333;0.9259983681196776;0.9456134202679132;1.3555555555555556;5.761659596980319;1.1015099958501706;37.0;38.0;19.0;11.0;14.0;5.0;1.6058624086347253;0.0;2.0;2
61;2;87;7;241;55;42;24;0.39344262295081966;3.0728851183895034;0.6885245901639344;5.377548957181631;3.802501333785778;0.9092153497721114;0.932674797702768;1.4523809523809523;5.377548957181631;4.576711202878208;45.0;37.0;24.0;24.0;18.0;5.0;4.842391506096578;2.0;0.0;2
59;5;105;14;277;46;47;33;0.559322033898305;4.296234062367188;0.7966101694915254;6.118878816098722;4.3267007041221195;0.9442335367059552;0.9591732273899151;1.2553191489361701;6.118878816098722;1.6068572232824194;28.0;27.0;21.0;16.0;12.0;8.0;2.1786199701171682;3.0;1.0;2
61;3;82;5;257;55;44;30;0.4918032786885246;3.8411063979868794;0.7213114754098361;5.633622717047423;3.9835728258708154;0.9205316823018733;0.94142489134948;1.3863636363636365;5.633622717047423;3.083990149929737;41.0;37.0;23.0;17.0;9.0;12.0;1.861668203543804;0.0;0.0;2
53;1;82;7;227;43;42;26;0.49056603773584906;3.5713746626659146;0.7924528301886793;5.769143685844939;4.0794006219005094;0.9414092715765496;0.9562115126404453;1.2619047619047619;5.769143685844939;3.3916572343976417;29.0;32.0;18.0;19.0;14.0;9.0;3.0013153138612103;0.0;0.0;2
37;2;70;10;190;28;29;21;0.5675675675675675;3.452378733412503;0.7837837837837838;4.767570631855362;3.371181523570759;0.9325318136408841;0.9455965121811992;1.2758620689655173;4.767570631855362;3.0055814504784153;17.0;20.0;10.0;8.0;7.0;7.0;2.5447969557387013;0.0;0.0;2
82;7;126;8;368;66;68;41;0.5;4.527692569068708;0.8292682926829268;7.509343773089564;5.309907904212606;0.9575167984199652;0.9707294707437956;1.2058823529411764;7.509343773089564;3.2754848758062867;48.0;43.0;25.0;19.0;13.0;10.0;2.619675003852983;0.0;0.0;2
43;2;58;2;186;35;33;19;0.4418604651162791;2.897472836319489;0.7674418604651163;5.032452820975954;3.5584815157134675;0.9296255061987647;0.9449148052730136;1.303030303030303;5.032452820975954;1.945569998076864;26.0;29.0;21.0;15.0;10.0;5.0;2.203682127262406;0.0;0.0;2
60;6;104;15;300;42;45;29;0.48333333333333334;3.7438839013338363;0.75;5.809475019311125;4.107919181288746;0.9297367214508081;0.9483161999039944;1.3333333333333333;5.809475019311125;1.2644454905505271;30.0;35.0;16.0;20.0;13.0;11.0;1.8080511435035935;2.0;1.0;2
71;5;115;11;340;54;54;35;0.49295774647887325;4.153735803678487;0.7605633802816901;6.408620954246808;4.531579334802121;0.935792544039922;0.9542302519563632;1.3148148148148149;6.408620954246808;3.16748745445095;29.0;40.0;27.0;21.0;24.0;5.0;2.327099600652039;3.0;1.0;2
28;5;49;6;152;23;26;18;0.6428571428571429;3.401680257083045;0.9285714285714286;4.913538149119954;3.474396144861517;0.9777600768718049;0.9813141226102243;1.0769230769230769;4.913538149119954;2.1024932483592615;11.0;13.0;13.0;7.0;2.0;3.0;1.256333459002171;2.0;0.0;2
36;4;46;3;145;27;30;15;0.4166666666666667;2.5;0.8333333333333334;5.0;3.5355339059327378;0.9491222008519636;0.9590880914258779;1.2;5.0;0.6948662511059799;18.0;17.0;13.0;11.0;10.0;3.0;1.1653715998683565;0.0;0.0;2
67;3;88;4;266;52;50;33;0.4925373134328358;4.031591663758072;0.746268656716418;6.108472217815261;4.3193421279068005;0.9303945281010311;0.9497657017458062;1.34;6.108472217815261;2.4231128651120692;38.0;39.0;21.0;16.0;5.0;12.0;2.4374232376603717;1.0;1.0;2
57;3;81;8;244;54;45;20;0.3508771929824561;2.6490647141300876;0.7894736842105263;5.960395606792697;4.214636152117623;0.9415320849515618;0.9568741108818989;1.2666666666666666;5.960395606792697;2.1449503252796154;39.0;36.0;23.0;19.0;8.0;8.0;1.7889482763285791;0.0;0.0;2
93;6;131;8;397;84;62;39;0.41935483870967744;4.044111609448659;0.6666666666666666;6.429100507328637;4.546060565661953;0.9105446866151218;0.9379920771831096;1.5;6.429100507328637;4.332682997664568;54.0;60.0;32.0;31.0;18.0;6.0;3.6242558634511433;1.0;0.0;2
56;4;84;8;257;48;49;26;0.4642857142857143;3.474396144861517;0.875;6.547900426854397;4.630064794363033;0.9668273972354111;0.9757755314298004;1.1428571428571428;6.547900426854397;2.3040854090158853;39.0;34.0;20.0;8.0;9.0;4.0;1.5110970773371677;4.0;0.0;2
41;3;61;5;169;32;39;23;0.5609756097560976;3.5919965234379396;0.9512195121951219;6.090776713655637;4.306829516919015;0.9865330685183001;0.9896657830720427;1.0512820512820513;6.090776713655637;0.9452537486834334;26.0;24.0;14.0;13.0;7.0;7.0;1.7307676213000345;0.0;0.0;2
41;4;54;3;163;29;30;20;0.4878048780487805;3.1234752377721215;0.7317073170731707;4.685212856658182;3.312945782245396;0.915882961356025;0.9330281402170817;1.3666666666666667;4.685212856658182;1.2049224602179704;19.0;20.0;13.0;13.0;7.0;7.0;2.6296417013319426;1.0;0.0;2
117;6;151;4;462;101;84;42;0.358974358974359;3.8829013735766034;0.717948717948718;7.765802747153207;5.491251783869153;0.9304189346102674;0.9537898830734578;1.3928571428571428;7.765802747153207;3.6628301619730785;75.0;76.0;45.0;32.0;15.0;21.0;4.120660276378987;2.0;0.0;2
34;1;49;3;151;31;30;15;0.4411764705882353;2.5724787771376323;0.8823529411764706;5.144957554275265;3.6380343755449944;0.9645064246606975;0.9713244853285697;1.1333333333333333;5.144957554275265;1.5838758231138488;25.0;24.0;11.0;10.0;9.0;2.0;1.5808992125493713;0.0;1.0;2
39;3;58;5;175;36;36;19;0.48717948717948717;3.0424349222966556;0.9230769230769231;5.764613536983137;4.076197322920544;0.9781516689481403;0.9829868059553057;1.0833333333333333;5.764613536983137;1.2715360647567115;27.0;28.0;13.0;13.0;9.0;6.0;1.6173686224152586;0.0;0.0;2
90;4;129;9;370;78;67;41;0.45555555555555555;4.321779468896785;0.7444444444444445;7.0624201077093804;4.99388514974953;0.9344156592032838;0.9548987198068613;1.3432835820895523;7.0624201077093804;4.996732543739495;59.0;60.0;39.0;34.0;26.0;14.0;5.346476849924622;1.0;0.0;2
43;3;56;3;163;35;37;25;0.5813953488372093;3.8124642583151167;0.8604651162790697;5.642447102306373;3.989812608527221;0.9600440820943593;0.9692195180680829;1.162162162162162;5.642447102306373;1.3094626660008317;27.0;23.0;16.0;13.0;9.0;4.0;1.9324556490349847;1.0;0.0;2
57;6;82;8;236;43;42;28;0.49122807017543857;3.7086905997821225;0.7368421052631579;5.563035899673184;3.9336604086431146;0.9244675297637907;0.9437814107385865;1.3571428571428572;5.563035899673184;1.3211063583950284;35.0;33.0;18.0;14.0;7.0;6.0;2.0739493595977208;1.0;0.0;2
67;4;91;6;293;55;49;28;0.417910447761194;3.420744441976546;0.7313432835820896;5.986302773458956;4.232955285348664;0.9255897280487396;0.9461606067358823;1.3673469387755102;5.986302773458956;3.223464062102384;35.0;35.0;24.0;16.0;16.0;6.0;2.522753908747548;0.0;0.0;2
28;2;37;1;104;25;23;11;0.39285714285714285;2.0788046015507495;0.8214285714285714;4.3465914396061125;3.0735042819928804;0.9409669203539637;0.9494470173878824;1.2173913043478262;4.3465914396061125;2.116024421807155;20.0;16.0;7.0;7.0;5.0;4.0;1.1195328261125312;0.0;0.0;2
28;2;39;2;110;22;26;17;0.6071428571428571;3.2126980205784315;0.9285714285714286;4.913538149119954;3.474396144861517;0.9777600768718049;0.9813141226102243;1.0769230769230769;4.913538149119954;0.4139583256071173;13.0;18.0;9.0;5.0;4.0;6.0;0.39836686207321875;1.0;0.0;2
63;4;80;7;236;49;48;33;0.5238095238095238;4.157609203101499;0.7619047619047619;6.047431568147635;4.27617987059879;0.9343652250187668;0.9522404897084891;1.3125;6.047431568147635;2.144888538503885;36.0;35.0;21.0;15.0;9.0;10.0;2.208324879806953;0.0;2.0;2
81;4;115;8;345;58;54;36;0.4444444444444444;4.0;0.6666666666666666;6.0;4.242640687119286;0.9077324383928643;0.9346059202290921;1.5;6.0;2.4992562998756376;42.0;44.0;30.0;19.0;11.0;16.0;2.4256223143663744;0.0;0.0;2
70;3;104;7;344;48;58;41;0.5857142857142857;4.900437298271014;0.8285714285714286;6.932325934139483;4.901894677425396;0.9557367442378896;0.9687032519213438;1.206896551724138;6.932325934139483;1.8057518886677602;40.0;35.0;29.0;18.0;13.0;5.0;2.082355218804266;4.0;1.0;2
86;4;126;14;380;65;59;39;0.45348837209302323;4.205478154934098;0.686046511627907;6.362133619002867;4.498707824811838;0.9154062700354062;0.9408337554929235;1.4576271186440677;6.362133619002867;2.7905893692873924;45.0;48.0;24.0;26.0;12.0;10.0;2.1783462691162554;0.0;0.0;2
69;3;92;7;285;55;56;34;0.4927536231884058;4.0931190049161525;0.8115942028985508;6.741607772803075;4.767036572248992;0.9506968439184393;0.9649660387594112;1.2321428571428572;6.741607772803075;2.369803051928011;39.0;37.0;27.0;16.0;8.0;11.0;2.1511225375019754;0.0;0.0;2
59;3;93;8;280;46;48;28;0.4745762711864407;3.6452895074630685;0.8135593220338984;6.249067727079546;4.418758165911952;0.9493968023993946;0.9630532261061523;1.2291666666666667;6.249067727079546;2.1320219320324942;35.0;35.0;25.0;14.0;11.0;5.0;2.7285393694127302;0.0;0.0;2
45;2;63;5;198;38;36;19;0.4222222222222222;2.8323527714997336;0.8;5.366563145999495;3.794733192202055;0.9413807890996732;0.9548102265944018;1.25;5.366563145999495;0.707480063834709;31.0;28.0;17.0;7.0;5.0;5.0;1.3325464784478265;0.0;0.0;2
86;4;125;14;363;71;58;31;0.36046511627906974;3.342815969306591;0.6744186046511628;6.254300845799428;4.422458539645535;0.9115685734611677;0.9380215125761746;1.4827586206896552;6.254300845799428;4.932425301739331;47.0;50.0;38.0;34.0;22.0;3.0;3.2301108950245903;0.0;0.0;2
67;4;99;8;302;50;56;32;0.47761194029850745;3.909422219401767;0.835820895522388;6.841488883953092;4.837663183255617;0.957347434190851;0.9696498592760124;1.1964285714285714;6.841488883953092;2.5329171885984194;32.0;34.0;24.0;19.0;13.0;10.0;3.4100231676999515;0.0;0.0;2
40;1;57;4;174;35;32;19;0.475;3.00416377715996;0.8;5.059644256269407;3.5777087639996634;0.939509123545538;0.952197454964467;1.25;5.059644256269407;1.3110476361403098;22.0;18.0;19.0;16.0;12.0;2.0;2.196194012710032;0.0;0.0;2
64;4;79;6;246;54;47;26;0.40625;3.25;0.734375;5.875;4.1542523394709665;0.9257648086129396;0.9458794949910011;1.3617021276595744;5.875;1.2897908884575353;41.0;34.0;25.0;14.0;6.0;5.0;2.0863478657545946;1.0;0.0;2
87;5;135;14;410;64;60;36;0.41379310344827586;3.8596051254160613;0.6896551724137931;6.432675209026769;4.54858826147342;0.9167999997849436;0.9419528734201674;1.45;6.432675209026769;2.8084078065523363;47.0;42.0;33.0;28.0;21.0;7.0;5.2862814351764404;0.0;0.0;2
100;6;131;4;415;87;67;41;0.41;4.1;0.67;6.7;4.737615433949868;0.9130374013504131;0.9404271558143791;1.492537313432836;6.7;3.2062895013801183;69.0;66.0;43.0;28.0;18.0;9.0;4.468499210523654;0.0;0.0;2
80;7;119;8;350;64;62;37;0.4625;4.13672575837461;0.775;6.931810730249348;4.901530373260988;0.9418323367521569;0.9594399001044012;1.2903225806451613;6.931810730249348;1.0968705716022806;52.0;45.0;26.0;18.0;10.0;5.0;3.190219600379895;2.0;1.0;2
98;8;139;7;402;91;60;35;0.35714285714285715;3.5355339059327378;0.6122448979591837;6.0609152673132645;4.285714285714286;0.8929931523547622;0.9256779427358128;1.6333333333333333;6.0609152673132645;3.2635460235539333;79.0;54.0;29.0;25.0;17.0;15.0;7.300067644683491;5.0;0.0;2
95;7;119;2;346;81;64;37;0.3894736842105263;3.7961199027150703;0.6736842105263158;6.566261453344986;4.643048000704074;0.9132620802794601;0.9401493097601434;1.484375;6.566261453344986;4.185803674235911;75.0;62.0;34.0;27.0;12.0;4.0;5.084413386119925;1.0;0.0;2
86;8;108;3;312;73;61;36;0.4186046511627907;3.881979835323783;0.7093023255813954;6.577799165409743;4.651206395144443;0.9228902891408833;0.9462842491472728;1.4098360655737705;6.577799165409743;3.2850711867825546;65.0;57.0;35.0;21.0;18.0;15.0;3.614687374477539;2.0;1.0;2
59;4;73;3;217;48;45;33;0.559322033898305;4.296234062367188;0.7627118644067796;5.858500994137074;4.142585780542455;0.9335689842553747;0.9510916037584041;1.3111111111111111;5.858500994137074;1.2268697306401228;40.0;33.0;12.0;13.0;4.0;12.0;2.020608198472066;1.0;1.0;2
49;3;70;6;219;35;39;25;0.5102040816326531;3.5714285714285716;0.7959183673469388;5.571428571428571;3.939594923753622;0.9413491285577102;0.9555212208737393;1.2564102564102564;5.571428571428571;3.744878981049965;24.0;21.0;18.0;12.0;11.0;2.0;2.5611584398396166;0.0;1.0;2
47;2;77;7;225;29;39;28;0.5957446808510638;4.084219761941048;0.8297872340425532;5.688734668417887;4.022542860409294;0.9515379733759975;0.9631516498378089;1.205128205128205;5.688734668417887;2.257626443617118;25.0;24.0;25.0;21.0;12.0;10.0;1.6714615029968922;2.0;0.0;2
84;5;141;17;405;67;60;37;0.44047619047619047;4.037030969365859;0.7142857142857143;6.546536707079771;4.6291004988627575;0.9240609007555783;0.9469446786563396;1.4;6.546536707079771;5.509811778084302;42.0;41.0;36.0;28.0;22.0;12.0;3.9520476550393533;1.0;0.0;2
36;3;52;5;142;32;30;15;0.4166666666666667;2.5;0.8333333333333334;5.0;3.5355339059327378;0.9491222008519636;0.9590880914258779;1.2;5.0;1.8018633644718072;23.0;21.0;13.0;9.0;7.0;2.0;2.103276391371276;1.0;0.0;2
45;3;53;1;171;38;37;21;0.4666666666666667;3.1304951684997055;0.8222222222222222;5.515634344499481;3.900142447541001;0.948578425943429;0.9605081746424234;1.2162162162162162;5.515634344499481;0.8913518945231029;30.0;24.0;15.0;12.0;8.0;5.0;1.5882317249206528;2.0;0.0;2
56;3;87;7;261;41;48;30;0.5357142857142857;4.008918628686366;0.8571428571428571;6.4142698058981855;4.535573676110727;0.9617050405354505;0.9719609783282822;1.1666666666666667;6.4142698058981855;1.8143535210216122;34.0;25.0;16.0;12.0;8.0;7.0;1.7838620671467458;6.0;0.0;2
68;10;100;8;312;52;58;37;0.5441176470588235;4.48690906317216;0.8529411764705882;7.033533126053656;4.973458969132756;0.9623025467083371;0.9733097955527868;1.1724137931034482;7.033533126053656;2.7011394493844065;42.0;33.0;26.0;22.0;16.0;6.0;2.550771636248123;2.0;0.0;2
72;9;96;5;272;51;50;29;0.4027777777777778;3.41768277573498;0.6944444444444444;5.892556509887896;4.166666666666667;0.9147365954132973;0.9386727648462797;1.44;5.892556509887896;2.452646345096076;40.0;34.0;18.0;12.0;9.0;3.0;2.0242618557629406;15.0;0.0;2
70;3;87;6;271;49;49;27;0.38571428571428573;3.2271172452028627;0.7;5.856620185738529;4.141255848169731;0.9160467592364109;0.939382000170416;1.4285714285714286;5.856620185738529;3.5612742360994187;33.0;29.0;26.0;20.0;8.0;6.0;2.6591736082029476;1.0;0.0;2
87;4;122;8;359;67;70;41;0.47126436781609193;4.395661392834959;0.8045977011494253;7.504787743864563;5.306686305052324;0.9513172078715486;0.9666497596982929;1.2428571428571429;7.504787743864563;1.2251588258789998;47.0;48.0;41.0;22.0;19.0;19.0;2.861255008380204;1.0;0.0;2
90;7;155;15;462;71;64;45;0.5;4.743416490252569;0.7111111111111111;6.7461923416925424;4.7702783519995515;0.9242353317255814;0.9476152174026349;1.40625;6.7461923416925424;3.1278855364883693;42.0;49.0;40.0;35.0;29.0;21.0;4.209782643487429;0.0;1.0;2
69;10;112;13;339;53;50;33;0.4782608695652174;3.9727331518303837;0.7246376811594203;6.01929265428846;4.256282653793743;0.9239311767856085;0.9451779301525399;1.38;6.01929265428846;2.154724006219143;42.0;39.0;35.0;26.0;21.0;9.0;2.755043614597256;4.0;0.0;2
75;15;128;11;386;54;64;41;0.5466666666666666;4.73427220735493;0.8533333333333334;7.390083445627209;5.225578117937447;0.9632645126041284;0.9744117725610417;1.171875;7.390083445627209;3.9286155869076853;40.0;35.0;34.0;22.0;15.0;8.0;3.731577717753511;4.0;0.0;2
89;5;116;8;405;68;72;46;0.5168539325842697;4.8759902480292565;0.8089887640449438;7.631984736045792;5.396628160770202;0.9527762480058651;0.9677831416553955;1.2361111111111112;7.631984736045792;2.03722538073462;46.0;50.0;36.0;22.0;8.0;11.0;1.4165847687006046;6.0;2.0;2
104;4;137;10;427;88;80;47;0.4519230769230769;4.608729175747325;0.7692307692307693;7.844645405527362;5.547001962252292;0.9435094353242326;0.9621342582028123;1.3;7.844645405527362;1.5632874280160343;64.0;68.0;45.0;33.0;14.0;14.0;2.1966155631192517;0.0;1.0;2
136;14;183;11;548;106;96;58;0.4264705882352941;4.973458969132756;0.7058823529411765;8.231932086840423;5.820855000871991;0.9291001093360886;0.9538019125994048;1.4166666666666667;8.231932086840423;1.9925580150629554;84.0;68.0;48.0;31.0;15.0;12.0;7.51494364181137;7.0;1.0;2
75;4;110;8;319;53;60;38;0.5066666666666667;4.387862045841155;0.8;6.928203230275509;4.898979485566357;0.9483163484307916;0.9637190928581167;1.25;6.928203230275509;3.5851500425912683;40.0;38.0;30.0;12.0;11.0;8.0;2.417420827347186;3.0;0.0;2
102;7;133;8;402;71;70;40;0.39215686274509803;3.9605901719066976;0.6862745098039216;6.931032800836721;4.900980294098034;0.9185989655650391;0.944559406405068;1.457142857142857;6.931032800836721;3.2623455571183984;56.0;45.0;34.0;23.0;12.0;11.0;2.3131824057872516;8.0;2.0;2
79;1;100;6;304;71;62;34;0.43037974683544306;3.825298863148481;0.7848101265822784;6.975544985741348;4.932455161889526;0.9445436870736155;0.9613102394622478;1.2741935483870968;6.975544985741348;3.100387864928208;56.0;46.0;30.0;23.0;13.0;10.0;3.0117774826132546;1.0;1.0;2
95;5;145;13;429;70;61;42;0.4421052631578947;4.309109078757648;0.6421052631578947;6.25846794771944;4.425405125671071;0.9027195864156249;0.9324902826748239;1.5573770491803278;6.25846794771944;1.9412514515745007;53.0;51.0;39.0;24.0;22.0;9.0;2.351220501656523;10.0;0.0;2
67;3;94;6;295;59;56;34;0.5074626865671642;4.153761108114377;0.835820895522388;6.841488883953092;4.837663183255617;0.957347434190851;0.9696498592760124;1.1964285714285714;6.841488883953092;1.4437491320346094;41.0;43.0;31.0;17.0;12.0;6.0;1.7016645618514672;3.0;0.0;2
100;7;122;3;379;73;67;42;0.42;4.2;0.67;6.7;4.737615433949868;0.9130374013504131;0.9404271558143791;1.492537313432836;6.7;2.855348190303183;54.0;50.0;41.0;19.0;12.0;16.0;2.7237492526191103;7.0;1.0;2
99;1;131;5;375;82;58;37;0.37373737373737376;3.7186399164590846;0.5858585858585859;5.82921932850343;4.121880516208469;0.8836424604741245;0.9188831650193021;1.706896551724138;5.82921932850343;5.604701261159236;59.0;58.0;46.0;27.0;22.0;13.0;5.577365880980328;4.0;0.0;2
68;3;109;10;333;56;54;33;0.4852941176470588;4.001837813099494;0.7941176470588235;6.5484618759809905;4.630461798847739;0.9453671672813757;0.9609771691062889;1.2592592592592593;6.5484618759809905;3.1399690236539572;44.0;42.0;22.0;12.0;12.0;9.0;3.052278022647104;0.0;1.0;2
130;8;187;9;574;95;91;63;0.4846153846153846;5.525465521634285;0.7;7.981227975693966;5.643580423808985;0.9267236939832344;0.951914304350494;1.4285714285714286;7.981227975693966;4.980315257316816;63.0;63.0;56.0;42.0;16.0;17.0;3.3786082090520297;16.0;2.0;2
163;6;227;13;705;109;118;80;0.49079754601226994;6.266083599903659;0.7239263803680982;9.242473309857898;6.535415552336193;0.9365760856726093;0.9597518804473021;1.38135593220339;9.242473309857898;4.637755249637218;75.0;82.0;54.0;43.0;28.0;19.0;3.5167705715077227;12.0;2.0;2
86;4;113;6;340;70;59;39;0.45348837209302323;4.205478154934098;0.686046511627907;6.362133619002867;4.498707824811838;0.9154062700354062;0.9408337554929235;1.4576271186440677;6.362133619002867;3.6906992244169765;51.0;54.0;34.0;16.0;16.0;10.0;3.403815622864939;4.0;1.0;2
75;3;101;8;306;60;61;35;0.4666666666666667;4.04145188432738;0.8133333333333334;7.043673284113433;4.980629143659129;0.9521448018084367;0.9664736226514244;1.2295081967213115;7.043673284113433;2.989731004676142;43.0;54.0;31.0;22.0;15.0;9.0;3.3023111570905472;7.0;0.0;2
