total_words;total_sentences;total_syllables;complex_words;letter_count;common_words;total_different_words;different_advanced_words;advanced_ttr;advanced_guiraud;ttr;rttr;cttr;h;s;mwf;r;bigram_perplexety;a1_words;a2_words;b1_words;b2_words;c1_words;c2_words;bigram_perplexety_reverse;simple_errors_per_word;complex_errors_per_word;level
-1.0382791114407262;-0.7911745254264517;-1.0505785870382074;-0.9646033745693195;-1.0587942739838891;-0.9391393966039728;-1.049335000952715;-1.1214286737051364;-0.3829134268776343;-1.3678878959812293;1.4479080508663091;-0.9869469948808269;-0.9869469948808284;1.458187047184072;1.3987352784532068;-1.2881504781949373;-0.9869469948808269;-0.9227721658252968;-0.8636387274402586;-0.9628360094189897;-0.9674954085578839;-0.8359941530150795;-1.040437483075164;-0.8197690425263762;-1.0524506740876645;-0.6469593453070398;-0.6257399132720064;1
-1.0879953460459426;-0.6365742622890926;-1.092817821969966;-1.0123630629240918;-1.1027902715214153;-1.011642069226432;-1.2066245754844036;-1.2910612604614355;-2.2758785078445727;-1.9680554407807793;0.4222037663654351;-1.5377184074530212;-1.5377184074530232;-0.20088639057448546;-1.0056589661545272;-0.5498260800508591;-1.5377184074530212;-1.0471054781370825;-0.8636387274402586;-1.0386419625042744;-1.0921293969203811;-1.1255408405666065;-0.9983770962350998;-0.9495568542395953;-0.9618781190790627;-0.6469593453070398;-0.6257399132720064;1
-1.0879953460459426;-1.10037505170117;-1.129777152535255;-1.0601227512788645;-1.1133493109304216;-1.0841447418488912;-1.175166660578066;-1.0366123803269869;1.8794106942779754;-0.891205818246772;0.849580551574132;-1.3869671839742133;-1.3869671839742153;0.4969992096248169;-0.004640928413876506;-0.8852476480249161;-1.3869671839742133;-0.9293421959241475;-1.0627371210944252;-1.0538031531213312;-1.1129017283141307;-1.0676315030563013;-1.0824978699152281;-1.0793446659528145;-1.0096674779954573;-0.00915176440586665;-0.6257399132720064;1
-1.1542836588528977;-1.10037505170117;-1.1456168656346644;-1.0123630629240918;-1.1432665892559395;-1.115217315829945;-1.300998320203417;-1.206244967083286;0.4496337645153782;-1.4453776460890806;0.40841741845547697;-1.7791013201429784;-1.7791013201429804;-0.4330131360474888;-1.5864724115854978;-0.5382340303215439;-1.7791013201429784;-0.6941511282280567;-1.1054010625917465;-1.1599314874407298;-1.0713570655266316;-1.1255408405666065;-1.040437483075164;-0.9495568542395953;-1.0632733188735208;-0.8595618722740974;-0.6257399132720064;1
-1.1874278152563753;-1.254975314838529;-1.1931360049328927;-1.1078824396336369;-1.1837429069904635;-1.1359323651506477;-1.316727277656586;-1.2698571871168982;-0.08280920672433949;-1.6609554181001511;1.0157826347108476;-1.7306265055592358;-1.7306265055592378;0.5172018233564603;-0.2663535145436164;-1.0042871205751494;-1.7306265055592358;-1.020396634351218;-1.1622863179215084;-1.0841255343554452;-1.1129017283141307;-1.0676315030563013;-1.040437483075164;-1.0793446659528145;-1.0911834048393072;-0.8595618722740974;-0.6257399132720064;1
-1.1377115806511588;-1.10037505170117;-1.1192173438023152;-0.9646033745693195;-1.1467862690589414;-1.1048597911695937;-1.190895618031235;-1.1638368203942113;0.8720678573997815;-1.296734067154198;1.8014652095389585;-1.26535327830328;-1.2653532783032817;1.85434342801373;1.8351954637321606;-1.4963169404494476;-1.26535327830328;-1.0891907814354391;-1.091179748759306;-1.0538031531213312;-1.0921293969203811;-0.8649488217702322;-0.9142563225549715;-0.8197690425263762;-1.2323303082408035;-0.22175429137292435;-0.04695444984736337;1
-1.1045674242476813;-1.254975314838529;-1.1350570569017246;-1.1078824396336369;-1.1080697912259185;-1.0737872171885399;-1.175166660578066;-1.206244967083286;-0.6100193232098573;-1.5732042796227435;1.2076529932354734;-1.3246457427898768;-1.3246457427898786;1.0208918624610148;0.705209170485071;-1.1346636857492145;-1.3246457427898768;-1.0010419047272938;-1.0200731795971036;-1.0689643437383882;-1.050584734132882;-1.0965861718114538;-1.0824978699152281;-1.0793446659528145;-1.2044942933329255;-0.4343568183399821;-0.6257399132720064;1
-1.1708557370546364;-0.9457747885638108;-1.129777152535255;-1.0123630629240918;-1.1309477099454321;-1.1670049391317014;-1.2380824903907415;-1.1426327470496738;2.2973277117328292;-1.0819871133508119;1.9843396019558461;-1.3635246593524268;-1.3635246593524284;2.085791949219292;2.127550147955729;-1.5965452370905082;-1.3635246593524268;-0.9980027726855253;-1.1338436902566273;-1.2054150592919006;-1.2583080480703774;-1.2703141843423702;-1.2507394172754849;-1.1442385718094241;-1.1313750587238538;-0.00915176440586665;-0.04695444984736337;1
-1.1542836588528977;-0.7911745254264517;-1.0822580132370263;-0.8213243095050022;-1.0975107518169123;-1.1670049391317014;-1.2380824903907415;-1.1638368203942113;1.3209040810894601;-1.2440723195982533;1.4837525554321997;-1.4409256979251073;-1.440925697925109;1.3570504473268576;1.092637430459525;-1.3101786752589064;-1.4409256979251073;-1.0023765349694929;-1.176507631753949;-1.1599314874407298;-1.1129017283141307;-1.1255408405666065;-1.1245582567552923;-1.014450760096205;-1.2450837776694337;-0.6469593453070398;-0.04695444984736337;1
-1.203999893458114;-1.254975314838529;-1.187856100566423;-1.0601227512788645;-1.1714240276799561;-1.2084350377731068;-1.426829979828768;-1.2698571871168982;0.3973575455209328;-1.610182847310097;-0.7744512322189183;-2.3114495145738387;-2.3114495145738405;-3.1846031251924742;-6.497955555533823;0.6943872575623093;-2.3114495145738387;-1.1109274503465718;-1.176507631753949;-1.1902538686748436;-1.1129017283141307;-1.0965861718114538;-0.9983770962350998;-1.338920289379253;-1.0790893411589881;-0.4343568183399821;-0.04695444984736337;1
-1.1542836588528977;-1.10037505170117;-1.1614565787340738;-1.0123630629240918;-1.1591051483694488;-1.1566474144713503;-1.2066245754844036;-1.0790205270160618;3.063444714237625;-0.8414616666165986;2.0214201239205605;-1.271837886816172;-1.2718378868161737;2.1548175359344213;2.244888784796036;-1.6162946551478607;-1.271837886816172;-1.1854646876903494;-1.1338436902566273;-1.1447702968236728;-1.1959910538891287;-1.2413595155872175;-1.1245582567552923;-1.2091324776660337;-1.2382442768578008;0.20345076256119105;0.5318310135772796;1
-1.1791417761555059;-1.254975314838529;-1.1825761961999532;-1.1078824396336369;-1.1960617863009708;-1.1980775131127555;-1.2695404052970791;-1.1638368203942113;2.114382405112285;-1.154738496489648;1.666175480455037;-1.4996656164692335;-1.4996656164692352;1.5955133778470059;1.3931930656461007;-1.4189979687549148;-1.4996656164692335;-1.0141407004617962;-1.176507631753949;-1.1750926780577868;-1.1544463911016296;-1.0965861718114538;-1.2507394172754849;-1.1442385718094241;-1.0575912990959717;-0.8595618722740974;-0.6257399132720064;1
-1.1459976197520283;-1.10037505170117;-1.1139374394358452;-1.0123630629240918;-1.12742803014243;-1.1255748404902963;-1.2066245754844036;-1.1850408937387487;0.6674513436588987;-1.3700878689009932;1.7777895069492722;-1.3104509025167232;-1.3104509025167248;1.810442920256172;1.7619826032264354;-1.4829860832607353;-1.3104509025167232;-1.0891637783985841;-1.1054010625917465;-1.0841255343554452;-1.1544463911016296;-1.0965861718114538;-1.0824978699152281;-1.1442385718094241;-1.068988926520887;-0.22175429137292435;-0.6257399132720064;1
-1.013420994138118;-1.254975314838529;-1.0452986826717374;-1.0123630629240918;-1.0024793971358557;-1.0841447418488912;-1.0021481285932083;-0.9305920136043;1.792842169233756;-0.6902962855975495;1.5173567784627222;-0.8700195009139283;-0.8700195009139302;1.5769809627761493;1.579721093013665;-1.3306334296754496;-0.8700195009139283;-1.1128298141177788;-1.0342944934295442;-1.0841255343554452;-0.9882677399516334;-1.0965861718114538;-1.0824978699152281;-1.2091324776660337;-0.9884314794024908;-0.6469593453070398;-0.04695444984736337;1
-1.1377115806511588;-1.10037505170117;-1.1192173438023152;-0.9646033745693195;-1.129187870043931;-1.1255748404902963;-1.2538114478439104;-1.2274490404278233;-0.35563122504551636;-1.589398807321743;0.7913018990456734;-1.5931209942489408;-1.5931209942489426;0.2853331256247064;-0.44057177498772737;-0.842079487649557;-1.5931209942489408;-1.0584069176521782;-1.091179748759306;-1.1750926780577868;-1.050584734132882;-1.1255408405666065;-1.0824978699152281;-1.0793446659528145;-1.1666045641847407;-0.6469593453070398;-0.6257399132720064;1
-1.1791417761555059;-0.3273737360143746;-1.150896770001134;-1.0123630629240918;-1.1503059488619436;-1.1566474144713503;-1.285269362750248;-1.1850408937387487;1.6320720512944897;-1.2606460905061563;1.3685380764704076;-1.5886234377262936;-1.5886234377262953;1.125856544986197;0.6904384568858399;-1.2385870348010055;-1.5886234377262936;-1.1561412464149863;-1.1480650040890679;-1.114447915589559;-1.1544463911016296;-1.1544955093217593;-0.9142563225549715;-1.1442385718094241;-1.1115731148694892;-0.6469593453070398;-0.6257399132720064;1
-0.7648398211120365;-0.6365742622890926;-0.8288226036464744;-0.916843686214547;-0.8141765276752433;-0.7837765266987032;-0.7347558518893375;-0.824571646881613;-0.3713709568717384;-0.861186501137367;0.5290479626676091;-0.57899338227174;-0.5789933822717414;0.4427820044952335;0.3162699587139884;-0.6379453055355689;-0.57899338227174;-0.8422674386742065;-0.7640895306131753;-0.7505793407801926;-0.7597720946203885;-0.6333114717290106;-0.7039543883546505;-0.5601934190999378;-0.9963005379674078;-0.00915176440586665;-0.6257399132720064;1
-1.1377115806511588;-1.254975314838529;-1.0716982045040866;-0.8690839978597746;-1.0975107518169123;-1.1255748404902963;-1.2066245754844036;-1.100224600360599;2.0997669398450802;-1.004069326986653;1.5489243819156373;-1.3472952072896949;-1.3472952072896967;1.482634341660036;1.3048264054815346;-1.34967751137361;-1.3472952072896949;-0.8540197932064707;-1.1622863179215084;-1.099286724972502;-1.1129017283141307;-1.0676315030563013;-1.1245582567552923;-1.0793446659528145;-1.0080654224905785;-0.8595618722740974;-0.6257399132720064;1
-1.1128534633485507;-1.10037505170117;-1.061138395771147;-0.8213243095050022;-1.0675934734913943;-1.0737872171885399;-1.190895618031235;-1.206244967083286;-0.4579394819159578;-1.5541418161659224;1.1701131404806557;-1.3700084256925733;-1.3700084256925749;0.9488573553535031;0.5870405462733393;-1.109722081976785;-1.3700084256925733;-0.9883154712860028;-1.0627371210944252;-1.099286724972502;-1.0921293969203811;-1.0965861718114538;-1.2507394172754849;-1.1442385718094241;-0.9268953250455784;-0.8595618722740974;-0.6257399132720064;1
-1.096281385146812;-1.254975314838529;-1.0505785870382074;-0.8213243095050022;-1.0640737936883922;-1.0634296925281885;-1.159437703124897;-1.1638368203942113;-0.043321809335747655;-1.409688123417262;1.2432170642663534;-1.2800605663083544;-1.2800605663083564;1.0882070156465813;0.8146573782352999;-1.1580464392858678;-1.2800605663083544;-1.0580803214170014;-1.0627371210944252;-1.0689643437383882;-0.9882677399516334;-0.9228581592805376;-1.1245582567552923;-0.9495568542395953;-1.0536018336373791;-0.8595618722740974;-0.04695444984736337;1
-1.1211395024494202;-0.7911745254264517;-1.0769781088705566;-0.8690839978597746;-1.0728729931958976;-1.0945022665092423;-1.2380824903907415;-1.206244967083286;-0.29716936397669313;-1.5342681174441133;0.6542083069072996;-1.5753212049162646;-1.5753212049162664;0.10107364392150052;-0.6615704773349164;-0.737445551595702;-1.5753212049162646;-1.1682358629362508;-1.0769584349268655;-1.1750926780577868;-1.1959910538891287;-1.1255408405666065;-1.1245582567552923;-1.2740263835226433;-1.1625098731004153;-0.8595618722740974;-0.6257399132720064;1
-1.1211395024494202;-1.10037505170117;-1.1192173438023152;-1.0123630629240918;-1.1045501114229164;-1.1359323651506477;-1.159437703124897;-1.1426327470496738;0.8603754851860163;-1.2500882219788787;1.8447579228458135;-1.1774897339941401;-1.1774897339941417;1.933079535253687;1.9646421966722454;-1.5204791191039893;-1.1774897339941401;-1.1781528555394771;-1.119622376424187;-1.1447702968236728;-1.0921293969203811;-1.183450178076912;-1.1245582567552923;-1.0793446659528145;-1.1853947497987187;-0.8595618722740974;-0.04695444984736337;1
-1.1708557370546364;-1.10037505170117;-1.1456168656346644;-1.0123630629240918;-1.1397469094529373;-1.1670049391317014;-1.2695404052970791;-1.1850408937387487;1.3659697871191545;-1.2901182779529758;1.40959151150277;-1.538345880726005;-1.538345880726007;1.209582898983681;0.8377943744171199;-1.2643600253658505;-1.538345880726005;-1.1241535976401387;-1.176507631753949;-1.2054150592919006;-1.1544463911016296;-1.1544955093217593;-1.1666186435953565;-1.1442385718094241;-1.1261316776285013;0.20345076256119105;-0.04695444984736337;1
-1.1708557370546364;-0.4819739991517336;-1.1825761961999532;-1.1078824396336369;-1.1749437074829583;-1.1359323651506477;-1.2538114478439104;-1.1850408937387487;1.3659697871191545;-1.2901182779529758;1.6969655567293085;-1.450935270039216;-1.4509352700392177;1.6561145897493317;1.4988840279730336;-1.4368408083767303;-1.450935270039216;-1.1292902341611017;-1.1338436902566273;-1.0841255343554452;-1.1544463911016296;-1.183450178076912;-1.1245582567552923;-0.9495568542395953;-1.1165513431202387;-0.4343568183399821;-0.6257399132720064;1
-1.1377115806511588;-0.9457747885638108;-1.1139374394358452;-1.0601227512788645;-1.092231232112409;-1.0841447418488912;-1.190895618031235;-1.1850408937387487;0.4628348299180158;-1.3942889805433796;1.8014652095389585;-1.26535327830328;-1.2653532783032817;1.85434342801373;1.8351954637321606;-1.4963169404494476;-1.26535327830328;-1.1024609762130102;-1.1054010625917465;-1.099286724972502;-1.1544463911016296;-1.2413595155872175;-1.040437483075164;-1.0793446659528145;-1.2182607410013213;-0.4343568183399821;-0.6257399132720064;1
-1.162569697953767;-0.9457747885638108;-1.1192173438023152;-0.9646033745693195;-1.1203886705364259;-1.1048597911695937;-1.2380824903907415;-1.1850408937387487;1.1176076738888412;-1.3181042932495421;1.7257029612519625;-1.4031928036545087;-1.4031928036545107;1.7117758917841128;1.5947886302095007;-1.4533619561747073;-1.4031928036545087;-1.1385688292484357;-1.1054010625917465;-1.099286724972502;-1.1129017283141307;-0.9807674967908431;-1.040437483075164;-1.1442385718094241;-1.1939052362662208;0.41605328952824877;-0.6257399132720064;1
-1.1459976197520283;-1.10037505170117;-1.1350570569017246;-1.0123630629240918;-1.129187870043931;-1.1048597911695937;-1.300998320203417;-1.2274490404278233;-0.1765917755222439;-1.5682228346346547;0.21519313602997203;-1.8097254360434156;-1.8097254360434174;-0.7536813131515793;-2.041010150278427;-0.3701493092464732;-1.8097254360434156;-0.667891528203321;-1.119622376424187;-1.0841255343554452;-1.0921293969203811;-1.0386768343011485;-1.040437483075164;-1.014450760096205;-0.9826678442516047;0.20345076256119105;-0.6257399132720064;1
-1.1791417761555059;-0.7911745254264517;-1.1456168656346644;-1.0123630629240918;-1.1379870695514362;-1.1566474144713503;-1.2695404052970791;-1.2486531137723609;0.18514098984110314;-1.5783688725556806;1.666175480455037;-1.4996656164692335;-1.4996656164692352;1.5955133778470059;1.3931930656461007;-1.4189979687549148;-1.4996656164692335;-1.1666417735233312;-1.1480650040890679;-1.1447702968236728;-1.13367405970788;-1.1255408405666065;-0.9563167093950357;-1.2091324776660337;-1.167940817278175;-0.4343568183399821;-0.6257399132720064;1
-1.1542836588528977;-1.10037505170117;-1.1086575350693755;-0.916843686214547;-1.1151091508319226;-1.146289889810999;-1.2066245754844036;-1.1638368203942113;1.3209040810894601;-1.2440723195982533;2.0214201239205605;-1.271837886816172;-1.2718378868161737;2.1548175359344213;2.244888784796036;-1.6162946551478607;-1.271837886816172;-1.0417907369634403;-1.176507631753949;-1.1447702968236728;-1.1752187224953792;-1.183450178076912;-1.1666186435953565;-1.014450760096205;-1.0080104147711901;-0.8595618722740974;-0.6257399132720064;1
-1.1874278152563753;-1.254975314838529;-1.1456168656346644;-0.9646033745693195;-1.1520657887634447;-1.1566474144713503;-1.2695404052970791;-1.2486531137723609;0.41736449353115235;-1.5531044033776398;1.9417656693296927;-1.4588558725133496;-1.4588558725133511;2.004152657549125;1.9854624000153973;-1.5736359121439802;-1.4588558725133496;-1.1291160295856306;-1.1480650040890679;-1.1750926780577868;-1.1544463911016296;-1.0965861718114538;-1.0824978699152281;-1.2091324776660337;-0.9961606255630159;-0.6469593453070398;-0.04695444984736337;1
-1.1957138543572445;-1.10037505170117;-1.1350570569017246;-0.916843686214547;-1.1520657887634447;-1.2187925624334581;-1.285269362750248;-1.1850408937387487;2.2256847944548546;-1.1966795248256274;1.9180225145958765;-1.5080296941556082;-1.50802969415561;1.957521986316451;1.9027367582004016;-1.5607494168615588;-1.5080296941556082;-1.1218071717211722;-1.2049502594188297;-1.2054150592919006;-1.1544463911016296;-1.183450178076912;-1.1666186435953565;-1.2091324776660337;-1.1474368242208226;-0.4343568183399821;1.1106164770019227;1
-1.1128534633485507;-0.9457747885638108;-1.1192173438023152;-1.0601227512788645;-1.1115894710289205;-1.0530721678678372;-1.1122508307653904;-1.1426327470496738;0.6674513436588987;-1.2739366604450497;2.3275919337542113;-0.9777413053253795;-0.977741305325381;2.597983258417168;2.888611621428706;-1.772456125072779;-0.9777413053253795;-1.0434269210274714;-1.091179748759306;-1.0689643437383882;-1.1544463911016296;-1.0965861718114538;-1.1666186435953565;-0.9495568542395953;-1.1394711726093865;-0.22175429137292435;-0.6257399132720064;1
-1.1957138543572445;-1.10037505170117;-1.1456168656346644;-0.9646033745693195;-1.1608649882709499;-1.1773624637920528;-1.2538114478439104;-1.1850408937387487;2.2256847944548546;-1.1966795248256274;2.5590876924089225;-1.3233979063439307;-1.3233979063439325;2.8993593079413023;3.2984143115770372;-1.882911798922111;-1.3233979063439307;-1.0618135202340329;-1.2049502594188297;-1.2054150592919006;-1.2167633852828783;-1.2124048468320647;-1.1666186435953565;-1.2740263835226433;-1.0140982120400897;-0.6469593453070398;-0.04695444984736337;1
-1.1294255415502894;-1.10037505170117;-1.092817821969966;-0.9646033745693195;-1.1010304316199142;-1.115217315829945;-1.190895618031235;-1.100224600360599;1.8590416295616883;-1.0329760845396445;1.578635067518381;-1.3017739268233381;-1.3017739268233397;1.5386422729493574;1.3979887167692615;-1.367451987625227;-1.3017739268233381;-1.1025769682075588;-1.1480650040890679;-1.099286724972502;-1.0713570655266316;-1.1544955093217593;-1.0824978699152281;-1.1442385718094241;-0.8701779215672367;-0.8595618722740974;-0.6257399132720064;1
-1.1708557370546364;-0.9457747885638108;-1.1614565787340738;-1.0123630629240918;-1.1802232271874615;-1.1877199884524041;-1.2538114478439104;-1.1426327470496738;2.2973277117328292;-1.0819871133508119;1.6969655567293085;-1.450935270039216;-1.4509352700392177;1.6561145897493317;1.4988840279730336;-1.4368408083767303;-1.450935270039216;-1.0192269186786205;-1.1622863179215084;-1.129609106206616;-1.1752187224953792;-1.2124048468320647;-1.1666186435953565;-1.1442385718094241;-0.92016539026634;-0.00915176440586665;-0.04695444984736337;1
-1.1211395024494202;-0.9457747885638108;-1.1350570569017246;-1.0601227512788645;-1.12742803014243;-1.1048597911695937;-1.159437703124897;-1.0790205270160618;2.017920334348726;-0.965908326513644;1.8447579228458135;-1.1774897339941401;-1.1774897339941417;1.933079535253687;1.9646421966722454;-1.5204791191039893;-1.1774897339941401;-0.9990463839722897;-1.0769584349268655;-1.114447915589559;-1.13367405970788;-1.0965861718114538;-1.1245582567552923;-0.7548751366697666;-1.1031118968010294;-0.4343568183399821;-0.04695444984736337;1
-1.1128534633485507;-0.9457747885638108;-1.1086575350693755;-1.0601227512788645;-1.1168689907334237;-1.1255748404902963;-1.175166660578066;-1.0366123803269869;2.5431027196169924;-0.8069280675769283;1.401608899135367;-1.2915550016191344;-1.291555001619136;1.299647544763361;1.0852289668681208;-1.2593717046113637;-1.2915550016191344;-1.1317050137792513;-1.0485158072619847;-1.129609106206616;-1.050584734132882;-1.0386768343011485;-0.9142563225549715;-1.014450760096205;-1.1149399463127627;0.41605328952824877;-0.6257399132720064;1
-1.0797093069450732;-0.3273737360143746;-1.0875379176034963;-1.0601227512788645;-1.09399107201391;-1.0945022665092423;-1.1437087456717283;-1.1214286737051364;0.3298340959864413;-1.2716032367900623;1.1006644128842418;-1.267505195815336;-1.2675051958153376;0.900117950816124;0.5791777565682122;-1.0628620991316136;-1.267505195815336;-1.0746712190255543;-1.091179748759306;-1.0841255343554452;-1.0713570655266316;-1.0676315030563013;-1.1245582567552923;-0.8846629483829858;-1.1261107100829133;-0.22175429137292435;-0.6257399132720064;1
-1.203999893458114;-0.9457747885638108;-1.1614565787340738;-1.0123630629240918;-1.1749437074829583;-1.1980775131127555;-1.316727277656586;-1.2486531137723609;0.9375451417968645;-1.4981007850217478;1.5590260150205704;-1.6524407523569529;-1.6524407523569546;1.3768565324672752;1.0010857299474667;-1.3557369919139337;-1.6524407523569529;-1.0869178892704632;-1.1338436902566273;-1.1750926780577868;-1.1544463911016296;-1.183450178076912;-1.1666186435953565;-1.2091324776660337;-1.1696191390942696;-0.4343568183399821;-0.6257399132720064;1
-1.162569697953767;-1.10037505170117;-1.124497248168785;-0.9646033745693195;-1.1450264291574406;-1.1359323651506477;-1.300998320203417;-1.2486531137723609;-0.2328613168009865;-1.6250536622846816;0.6145233197093491;-1.7469584842828387;-1.7469584842828407;-0.0955451045405104;-1.1053196019929907;-0.7063187513966147;-1.7469584842828387;-1.0889022643584583;-1.119622376424187;-1.0689643437383882;-1.050584734132882;-0.8359941530150795;-0.9983770962350998;-0.6250873249565474;-1.134158990465991;-0.6469593453070398;-0.6257399132720064;1
-1.1542836588528977;-0.9457747885638108;-1.1456168656346644;-1.0123630629240918;-1.1239083503394278;-1.1773624637920528;-1.2380824903907415;-1.1638368203942113;1.3209040810894601;-1.2440723195982533;1.4837525554321997;-1.4409256979251073;-1.440925697925109;1.3570504473268576;1.092637430459525;-1.3101786752589064;-1.4409256979251073;-1.1695951575761823;-1.119622376424187;-1.2054150592919006;-1.1959910538891287;-1.183450178076912;-1.1666186435953565;-1.014450760096205;-1.2109733023629927;-0.22175429137292435;0.5318310135772796;1
-1.1542836588528977;-0.9457747885638108;-1.1667364831005436;-1.1078824396336369;-1.164384668073952;-1.146289889810999;-1.2538114478439104;-1.1850408937387487;0.8852689228024191;-1.3447249828436671;1.2149187711880192;-1.525469603479575;-1.525469603479577;0.9357178404688387;0.4739649911774608;-1.1394601480131437;-1.525469603479575;-0.9348933213733698;-1.176507631753949;-1.1447702968236728;-1.0921293969203811;-1.0676315030563013;-1.1666186435953565;-1.1442385718094241;-1.1395948782219;0.20345076256119105;-0.04695444984736337;1
